kit_sku,kit_title,product_title,variant_title,product_qty,kit_contents,sales_price,cost_price,weight_grams,product_cost_price
KITDOG200WW,Houdini-Proof 200' Dog Proofer Fence Extension System Kit - Welded Wire,Hex Wrench for Set Screws,,1,HEXWRENCH,,322.65,152.4,0.39
KITDOG200WW,Houdini-Proof 200' Dog Proofer Fence Extension System Kit - Welded Wire,Heavy Duty Zip Ties (100),,4,TIEHEAVY,,322.65,152.4,4.04
KITDOG200WW,Houdini-Proof 200' Dog Proofer Fence Extension System Kit - Welded Wire,Curved Dog Kit Instructions,,1,INS-DOGCURVED,,322.65,152.4,0
KITDOG200WW,Houdini-Proof 200' Dog Proofer Fence Extension System Kit - Welded Wire,"Black Vinyl Coated Welded Wire (Galvanized) 42"" x 100' Long - 1.7 X 1.7 square (1.6/2.0mm)",,2,WELDEDWIRE42X100,,322.65,152.4,42
KITDOGSTR200WW,Standard Dog-Proofer 200ft Fence Extension System Kit - Welded Wire,Heavy Duty Zip Ties (100),,2,TIEHEAVY,,218.08,97.6,4.04
KITDOGSTR200WW,Standard Dog-Proofer 200ft Fence Extension System Kit - Welded Wire,"Black Vinyl Coated Welded Wire (Galvanized) 42"" x 100' Long - 1.7 X 1.7 square (1.6/2.0mm)",,2,WELDEDWIRE42X100,,218.08,97.6,42
KITDOGSTR200WW,Standard Dog-Proofer 200ft Fence Extension System Kit - Welded Wire,Standard Dog-Proofer Fence Extension Arm,,24,DOG-STR-ARM,,218.08,97.6,5.25
KITDOGSTR200WW,Standard Dog-Proofer 200ft Fence Extension System Kit - Welded Wire,Straight Dog Kit Instructions,,1,INS-DOGSTRAIGHT,,218.08,97.6,0
KITDOGSTR300WW,Standard Dog-Proofer 300ft Fence Extension System Kit - Welded Wire,Heavy Duty Zip Ties (100),,3,TIEHEAVY,,327.12,146.4,4.04
KITDOGSTR300WW,Standard Dog-Proofer 300ft Fence Extension System Kit - Welded Wire,"Black Vinyl Coated Welded Wire (Galvanized) 42"" x 100' Long - 1.7 X 1.7 square (1.6/2.0mm)",,3,WELDEDWIRE42X100,,327.12,146.4,42
KITDOGSTR300WW,Standard Dog-Proofer 300ft Fence Extension System Kit - Welded Wire,Standard Dog-Proofer Fence Extension Arm,,36,DOG-STR-ARM,,327.12,146.4,5.25
KITDOGSTR300WW,Standard Dog-Proofer 300ft Fence Extension System Kit - Welded Wire,Straight Dog Kit Instructions,,1,INS-DOGSTRAIGHT,,327.12,146.4,0
KITDOGSTR400WW,Standard Dog-Proofer 400ft Fence Extension System Kit - Welded Wire,Heavy Duty Zip Ties (100),,4,TIEHEAVY,,436.16,195.2,4.04
KITDOGSTR400WW,Standard Dog-Proofer 400ft Fence Extension System Kit - Welded Wire,"Black Vinyl Coated Welded Wire (Galvanized) 42"" x 100' Long - 1.7 X 1.7 square (1.6/2.0mm)",,4,WELDEDWIRE42X100,,436.16,195.2,42
KITDOGSTR400WW,Standard Dog-Proofer 400ft Fence Extension System Kit - Welded Wire,Standard Dog-Proofer Fence Extension Arm,,48,DOG-STR-ARM,,436.16,195.2,5.25
KITDOGSTR400WW,Standard Dog-Proofer 400ft Fence Extension System Kit - Welded Wire,Straight Dog Kit Instructions,,1,INS-DOGSTRAIGHT,,436.16,195.2,0
KITDOGSTR350WW,Standard Dog-Proofer 350ft Fence Extension System Kit - Welded Wire,Heavy Duty Zip Ties (100),,4,TIEHEAVY,,383.66,171.2,4.04
KITDOGSTR350WW,Standard Dog-Proofer 350ft Fence Extension System Kit - Welded Wire,"Black Vinyl Coated Welded Wire (Galvanized) 42"" x 100' Long - 1.7 X 1.7 square (1.6/2.0mm)",,3,WELDEDWIRE42X100,,383.66,171.2,42
KITDOGSTR350WW,Standard Dog-Proofer 350ft Fence Extension System Kit - Welded Wire,Standard Dog-Proofer Fence Extension Arm,,42,DOG-STR-ARM,,383.66,171.2,5.25
KITDOGSTR350WW,Standard Dog-Proofer 350ft Fence Extension System Kit - Welded Wire,Straight Dog Kit Instructions,,1,INS-DOGSTRAIGHT,,383.66,171.2,0
KITDOGSTR350WW,Standard Dog-Proofer 350ft Fence Extension System Kit - Welded Wire,"Black Vinyl Coated Welded Wire (Galvanized) 1.6mm/2.00mm, 40"" x 50' Long",,1,WELDEDWIRE42X50-1.7X1.7,,383.66,171.2,21
KITDOGSTR250WW,Standard Dog-Proofer 250ft Fence Extension System Kit - Welded Wire,Heavy Duty Zip Ties (100),,3,TIEHEAVY,,274.62,122.4,4.04
KITDOGSTR250WW,Standard Dog-Proofer 250ft Fence Extension System Kit - Welded Wire,"Black Vinyl Coated Welded Wire (Galvanized) 42"" x 100' Long - 1.7 X 1.7 square (1.6/2.0mm)",,2,WELDEDWIRE42X100,,274.62,122.4,42
KITDOGSTR250WW,Standard Dog-Proofer 250ft Fence Extension System Kit - Welded Wire,Standard Dog-Proofer Fence Extension Arm,,30,DOG-STR-ARM,,274.62,122.4,5.25
KITDOGSTR250WW,Standard Dog-Proofer 250ft Fence Extension System Kit - Welded Wire,Straight Dog Kit Instructions,,1,INS-DOGSTRAIGHT,,274.62,122.4,0
KITDOGSTR250WW,Standard Dog-Proofer 250ft Fence Extension System Kit - Welded Wire,"Black Vinyl Coated Welded Wire (Galvanized) 1.6mm/2.00mm, 40"" x 50' Long",,1,WELDEDWIRE42X50-1.7X1.7,,274.62,122.4,21
KITDOGSTR150WW,Standard Dog-Proofer 150ft Fence Extension System Kit - Welded Wire,Heavy Duty Zip Ties (100),,2,TIEHEAVY,,165.58,73.6,4.04
KITDOGSTR150WW,Standard Dog-Proofer 150ft Fence Extension System Kit - Welded Wire,"Black Vinyl Coated Welded Wire (Galvanized) 42"" x 100' Long - 1.7 X 1.7 square (1.6/2.0mm)",,1,WELDEDWIRE42X100,,165.58,73.6,42
KITDOGSTR150WW,Standard Dog-Proofer 150ft Fence Extension System Kit - Welded Wire,Standard Dog-Proofer Fence Extension Arm,,18,DOG-STR-ARM,,165.58,73.6,5.25
KITDOGSTR150WW,Standard Dog-Proofer 150ft Fence Extension System Kit - Welded Wire,Straight Dog Kit Instructions,,1,INS-DOGSTRAIGHT,,165.58,73.6,0
KITDOGSTR150WW,Standard Dog-Proofer 150ft Fence Extension System Kit - Welded Wire,"Black Vinyl Coated Welded Wire (Galvanized) 1.6mm/2.00mm, 40"" x 50' Long",,1,WELDEDWIRE42X50-1.7X1.7,,165.58,73.6,21
KITDOGSTR150PL,Standard Dog-Proofer 150ft Fence Extension System Kit - Durable Poly Mesh,Heavy Duty Zip Ties (100),,2,TIEHEAVY,,153.57,89.6,4.04
KITDOGSTR150PL,Standard Dog-Proofer 150ft Fence Extension System Kit - Durable Poly Mesh,Standard Dog-Proofer Fence Extension Arm,,18,DOG-STR-ARM,,153.57,89.6,5.25
KITDOGSTR150PL,Standard Dog-Proofer 150ft Fence Extension System Kit - Durable Poly Mesh,Straight Dog Kit Instructions,,1,INS-DOGSTRAIGHT,,153.57,89.6,0
KITDOGSTR150PL,Standard Dog-Proofer 150ft Fence Extension System Kit - Durable Poly Mesh,4' x 100 Height Poly Fence Roll,,1,FENCE4X100,,153.57,89.6,28.1
KITDOGSTR150PL,Standard Dog-Proofer 150ft Fence Extension System Kit - Durable Poly Mesh,4' x 50 Height Poly Fence Roll,,1,FENCE4X50,,153.57,89.6,22.89
KITDOGSTR250PL,Standard Dog-Proofer 250ft Fence Extension System Kit - Durable Poly Mesh,Heavy Duty Zip Ties (100),,3,TIEHEAVY,,245.51,144.4,4.04
KITDOGSTR250PL,Standard Dog-Proofer 250ft Fence Extension System Kit - Durable Poly Mesh,Standard Dog-Proofer Fence Extension Arm,,30,DOG-STR-ARM,,245.51,144.4,5.25
KITDOGSTR250PL,Standard Dog-Proofer 250ft Fence Extension System Kit - Durable Poly Mesh,Straight Dog Kit Instructions,,1,INS-DOGSTRAIGHT,,245.51,144.4,0
KITDOGSTR250PL,Standard Dog-Proofer 250ft Fence Extension System Kit - Durable Poly Mesh,4' x 50 Height Poly Fence Roll,,1,FENCE4X50,,245.51,144.4,22.89
KITDOGSTR250PL,Standard Dog-Proofer 250ft Fence Extension System Kit - Durable Poly Mesh,4' x 200 Height Poly Fence Roll,,1,FENCE4X200,,245.51,144.4,53
KITDOGSTR350PL,Standard Dog-Proofer 350ft Fence Extension System Kit - Durable Poly Mesh,Heavy Duty Zip Ties (100),,4,TIEHEAVY,,357.51,197.2,4.04
KITDOGSTR350PL,Standard Dog-Proofer 350ft Fence Extension System Kit - Durable Poly Mesh,Standard Dog-Proofer Fence Extension Arm,,42,DOG-STR-ARM,,357.51,197.2,5.25
KITDOGSTR350PL,Standard Dog-Proofer 350ft Fence Extension System Kit - Durable Poly Mesh,Straight Dog Kit Instructions,,1,INS-DOGSTRAIGHT,,357.51,197.2,0
KITDOGSTR350PL,Standard Dog-Proofer 350ft Fence Extension System Kit - Durable Poly Mesh,4' x 50 Height Poly Fence Roll,,1,FENCE4X50,,357.51,197.2,22.89
KITDOGSTR350PL,Standard Dog-Proofer 350ft Fence Extension System Kit - Durable Poly Mesh,4' x 330 Height Poly Fence Roll,,1,FENCE4X330,,357.51,197.2,97.96
KITDOGSTR300PL,Standard Dog-Proofer 300ft Fence Extension System Kit - Durable Poly Mesh,Heavy Duty Zip Ties (100),,3,TIEHEAVY,,299.08,172.4,4.04
KITDOGSTR300PL,Standard Dog-Proofer 300ft Fence Extension System Kit - Durable Poly Mesh,Standard Dog-Proofer Fence Extension Arm,,36,DOG-STR-ARM,,299.08,172.4,5.25
KITDOGSTR300PL,Standard Dog-Proofer 300ft Fence Extension System Kit - Durable Poly Mesh,Straight Dog Kit Instructions,,1,INS-DOGSTRAIGHT,,299.08,172.4,0
KITDOGSTR300PL,Standard Dog-Proofer 300ft Fence Extension System Kit - Durable Poly Mesh,4' x 330 Height Poly Fence Roll,,1,FENCE4X330,,299.08,172.4,97.96
KITDOGSTR400PL,Standard Dog-Proofer 400ft Fence Extension System Kit - Durable Poly Mesh,Heavy Duty Zip Ties (100),,4,TIEHEAVY,,374.16,239.2,4.04
KITDOGSTR400PL,Standard Dog-Proofer 400ft Fence Extension System Kit - Durable Poly Mesh,Standard Dog-Proofer Fence Extension Arm,,48,DOG-STR-ARM,,374.16,239.2,5.25
KITDOGSTR400PL,Standard Dog-Proofer 400ft Fence Extension System Kit - Durable Poly Mesh,Straight Dog Kit Instructions,,1,INS-DOGSTRAIGHT,,374.16,239.2,0
KITDOGSTR400PL,Standard Dog-Proofer 400ft Fence Extension System Kit - Durable Poly Mesh,4' x 200 Height Poly Fence Roll,,2,FENCE4X200,,374.16,239.2,53
KITDOGSTR200PL,Standard Dog-Proofer 200ft Fence Extension System Kit - Durable Poly Mesh,Heavy Duty Zip Ties (100),,2,TIEHEAVY,,187.08,119.6,4.04
KITDOGSTR200PL,Standard Dog-Proofer 200ft Fence Extension System Kit - Durable Poly Mesh,Standard Dog-Proofer Fence Extension Arm,,24,DOG-STR-ARM,,187.08,119.6,5.25
KITDOGSTR200PL,Standard Dog-Proofer 200ft Fence Extension System Kit - Durable Poly Mesh,Straight Dog Kit Instructions,,1,INS-DOGSTRAIGHT,,187.08,119.6,0
KITDOGSTR200PL,Standard Dog-Proofer 200ft Fence Extension System Kit - Durable Poly Mesh,4' x 200 Height Poly Fence Roll,,1,FENCE4X200,,187.08,119.6,53
DB24X150,"Wide Gap Fence Dog Barrier Kit - 24"" x 150 Feet","Black Vinyl Coated (Galvanized) 24"" x 100' Welded Wire 1.7 x 1.7 (1.6mm/2.0mm)",,1,WELDEDWIRE2X100,,45.68,43.6,25
DB24X150,"Wide Gap Fence Dog Barrier Kit - 24"" x 150 Feet","Black Vinyl Coated Welded Wire (Galvanized) 1.6mm/2.00mm, 24"" x 50' Long",,1,WELDEDWIRE24X50-1.7X1.7,,45.68,43.6,12.6
DB24X150,"Wide Gap Fence Dog Barrier Kit - 24"" x 150 Feet",Instructions For Wide Gap Fence Barrier Kits,,1,INS-WIDEGAP,,45.68,43.6,0
DB24X150,"Wide Gap Fence Dog Barrier Kit - 24"" x 150 Feet",Heavy Duty Zip Ties (100),,2,TIEHEAVY,,45.68,43.6,4.04
DB24X250,"Wide Gap Fence Dog Barrier Kit - 24"" x 250 Feet","Black Vinyl Coated (Galvanized) 24"" x 100' Welded Wire 1.7 x 1.7 (1.6mm/2.0mm)",,2,WELDEDWIRE2X100,,74.72,86.4,25
DB24X250,"Wide Gap Fence Dog Barrier Kit - 24"" x 250 Feet","Black Vinyl Coated Welded Wire (Galvanized) 1.6mm/2.00mm, 24"" x 50' Long",,1,WELDEDWIRE24X50-1.7X1.7,,74.72,86.4,12.6
DB24X250,"Wide Gap Fence Dog Barrier Kit - 24"" x 250 Feet",Instructions For Wide Gap Fence Barrier Kits,,1,INS-WIDEGAP,,74.72,86.4,0
DB24X250,"Wide Gap Fence Dog Barrier Kit - 24"" x 250 Feet",Heavy Duty Zip Ties (100),,3,TIEHEAVY,,74.72,86.4,4.04
DB24X350,"Wide Gap Fence Dog Barrier Kit - 24"" x 350 Feet","Black Vinyl Coated (Galvanized) 24"" x 100' Welded Wire 1.7 x 1.7 (1.6mm/2.0mm)",,3,WELDEDWIRE2X100,,103.76,129.2,25
DB24X350,"Wide Gap Fence Dog Barrier Kit - 24"" x 350 Feet","Black Vinyl Coated Welded Wire (Galvanized) 1.6mm/2.00mm, 24"" x 50' Long",,1,WELDEDWIRE24X50-1.7X1.7,,103.76,129.2,12.6
DB24X350,"Wide Gap Fence Dog Barrier Kit - 24"" x 350 Feet",Instructions For Wide Gap Fence Barrier Kits,,1,INS-WIDEGAP,,103.76,129.2,0
DB24X350,"Wide Gap Fence Dog Barrier Kit - 24"" x 350 Feet",Heavy Duty Zip Ties (100),,4,TIEHEAVY,,103.76,129.2,4.04
DB24X300,"Wide Gap Fence Dog Barrier Kit - 24"" x 300 Feet","Black Vinyl Coated (Galvanized) 24"" x 100' Welded Wire 1.7 x 1.7 (1.6mm/2.0mm)",,3,WELDEDWIRE2X100,,87.12,128.4,25
DB24X300,"Wide Gap Fence Dog Barrier Kit - 24"" x 300 Feet",Instructions For Wide Gap Fence Barrier Kits,,1,INS-WIDEGAP,,87.12,128.4,0
DB24X300,"Wide Gap Fence Dog Barrier Kit - 24"" x 300 Feet",Heavy Duty Zip Ties (100),,3,TIEHEAVY,,87.12,128.4,4.04
DB24X400,"Wide Gap Fence Dog Barrier Kit - 24"" x 400 Feet","Black Vinyl Coated (Galvanized) 24"" x 100' Welded Wire 1.7 x 1.7 (1.6mm/2.0mm)",,4,WELDEDWIRE2X100,,116.16,171.2,25
DB24X400,"Wide Gap Fence Dog Barrier Kit - 24"" x 400 Feet",Instructions For Wide Gap Fence Barrier Kits,,1,INS-WIDEGAP,,116.16,171.2,0
DB24X400,"Wide Gap Fence Dog Barrier Kit - 24"" x 400 Feet",Heavy Duty Zip Ties (100),,4,TIEHEAVY,,116.16,171.2,4.04
DB24X200,"Wide Gap Fence Dog Barrier Kit - 24"" x 200 Feet","Black Vinyl Coated (Galvanized) 24"" x 100' Welded Wire 1.7 x 1.7 (1.6mm/2.0mm)",,2,WELDEDWIRE2X100,,58.08,85.6,25
DB24X200,"Wide Gap Fence Dog Barrier Kit - 24"" x 200 Feet",Instructions For Wide Gap Fence Barrier Kits,,1,INS-WIDEGAP,,58.08,85.6,0
DB24X200,"Wide Gap Fence Dog Barrier Kit - 24"" x 200 Feet",Heavy Duty Zip Ties (100),,2,TIEHEAVY,,58.08,85.6,4.04
DB42X200,"Wide Gap Fence Dog Barrier Kit - 42"" x 200 Feet",Instructions For Wide Gap Fence Barrier Kits,,1,INS-WIDEGAP,,92.08,1.6,0
DB42X200,"Wide Gap Fence Dog Barrier Kit - 42"" x 200 Feet",Heavy Duty Zip Ties (100),,2,TIEHEAVY,,92.08,1.6,4.04
DB42X200,"Wide Gap Fence Dog Barrier Kit - 42"" x 200 Feet","Black Vinyl Coated Welded Wire (Galvanized) 42"" x 100' Long - 1.7 X 1.7 square (1.6/2.0mm)",,2,WELDEDWIRE42X100,,92.08,1.6,42
DB42X300,"Wide Gap Fence Dog Barrier Kit - 42"" x 300 Feet",Instructions For Wide Gap Fence Barrier Kits,,1,INS-WIDEGAP,,138.12,2.4,0
DB42X300,"Wide Gap Fence Dog Barrier Kit - 42"" x 300 Feet",Heavy Duty Zip Ties (100),,3,TIEHEAVY,,138.12,2.4,4.04
DB42X300,"Wide Gap Fence Dog Barrier Kit - 42"" x 300 Feet","Black Vinyl Coated Welded Wire (Galvanized) 42"" x 100' Long - 1.7 X 1.7 square (1.6/2.0mm)",,3,WELDEDWIRE42X100,,138.12,2.4,42
DB42X400,"Wide Gap Fence Dog Barrier Kit - 42"" x 400 Feet",Instructions For Wide Gap Fence Barrier Kits,,1,INS-WIDEGAP,,184.16,3.2,0
DB42X400,"Wide Gap Fence Dog Barrier Kit - 42"" x 400 Feet",Heavy Duty Zip Ties (100),,4,TIEHEAVY,,184.16,3.2,4.04
DB42X400,"Wide Gap Fence Dog Barrier Kit - 42"" x 400 Feet","Black Vinyl Coated Welded Wire (Galvanized) 42"" x 100' Long - 1.7 X 1.7 square (1.6/2.0mm)",,4,WELDEDWIRE42X100,,184.16,3.2,42
DB42X350,"Wide Gap Fence Dog Barrier Kit - 42"" x 350 Feet",Instructions For Wide Gap Fence Barrier Kits,,1,INS-WIDEGAP,,163.16,3.2,0
DB42X350,"Wide Gap Fence Dog Barrier Kit - 42"" x 350 Feet",Heavy Duty Zip Ties (100),,4,TIEHEAVY,,163.16,3.2,4.04
DB42X350,"Wide Gap Fence Dog Barrier Kit - 42"" x 350 Feet","Black Vinyl Coated Welded Wire (Galvanized) 42"" x 100' Long - 1.7 X 1.7 square (1.6/2.0mm)",,3,WELDEDWIRE42X100,,163.16,3.2,42
DB42X350,"Wide Gap Fence Dog Barrier Kit - 42"" x 350 Feet","Black Vinyl Coated Welded Wire (Galvanized) 1.6mm/2.00mm, 40"" x 50' Long",,1,WELDEDWIRE42X50-1.7X1.7,,163.16,3.2,21
DB42X250,"Wide Gap Fence Dog Barrier Kit - 42"" x 250 Feet",Instructions For Wide Gap Fence Barrier Kits,,1,INS-WIDEGAP,,117.12,2.4,0
DB42X250,"Wide Gap Fence Dog Barrier Kit - 42"" x 250 Feet",Heavy Duty Zip Ties (100),,3,TIEHEAVY,,117.12,2.4,4.04
DB42X250,"Wide Gap Fence Dog Barrier Kit - 42"" x 250 Feet","Black Vinyl Coated Welded Wire (Galvanized) 42"" x 100' Long - 1.7 X 1.7 square (1.6/2.0mm)",,2,WELDEDWIRE42X100,,117.12,2.4,42
DB42X250,"Wide Gap Fence Dog Barrier Kit - 42"" x 250 Feet","Black Vinyl Coated Welded Wire (Galvanized) 1.6mm/2.00mm, 40"" x 50' Long",,1,WELDEDWIRE42X50-1.7X1.7,,117.12,2.4,21
DB42X150,"Wide Gap Fence Dog Barrier Kit - 42"" x 150 Feet",Instructions For Wide Gap Fence Barrier Kits,,1,INS-WIDEGAP,,71.08,1.6,0
DB42X150,"Wide Gap Fence Dog Barrier Kit - 42"" x 150 Feet",Heavy Duty Zip Ties (100),,2,TIEHEAVY,,71.08,1.6,4.04
DB42X150,"Wide Gap Fence Dog Barrier Kit - 42"" x 150 Feet","Black Vinyl Coated Welded Wire (Galvanized) 42"" x 100' Long - 1.7 X 1.7 square (1.6/2.0mm)",,1,WELDEDWIRE42X100,,71.08,1.6,42
DB42X150,"Wide Gap Fence Dog Barrier Kit - 42"" x 150 Feet","Black Vinyl Coated Welded Wire (Galvanized) 1.6mm/2.00mm, 40"" x 50' Long",,1,WELDEDWIRE42X50-1.7X1.7,,71.08,1.6,21
KITDOGDIG150,Dig Proofer 150 Feet Kit,"Black Vinyl Coated (Galvanized) 24"" x 100' Welded Wire 1.7 x 1.7 (1.6mm/2.0mm)",,1,WELDEDWIRE2X100,,72.7,63,25
KITDOGDIG150,Dig Proofer 150 Feet Kit,"Black Vinyl Coated Welded Wire (Galvanized) 1.6mm/2.00mm, 24"" x 50' Long",,1,WELDEDWIRE24X50-1.7X1.7,,72.7,63,12.6
KITDOGDIG150,Dig Proofer 150 Feet Kit,"Galvanized 12"" Ground Stakes (Box of 30)",,3,STAKES,,72.7,63,11.7
KITDOGDIG150,Dig Proofer 150 Feet Kit,Dig Proofer Instructions,,1,INS-DIGP,,72.7,63,0
KITDOGDIG250,Dig Proofer 250 Feet Kit,"Black Vinyl Coated (Galvanized) 24"" x 100' Welded Wire 1.7 x 1.7 (1.6mm/2.0mm)",,2,WELDEDWIRE2X100,,121.1,119,25
KITDOGDIG250,Dig Proofer 250 Feet Kit,"Black Vinyl Coated Welded Wire (Galvanized) 1.6mm/2.00mm, 24"" x 50' Long",,1,WELDEDWIRE24X50-1.7X1.7,,121.1,119,12.6
KITDOGDIG250,Dig Proofer 250 Feet Kit,"Galvanized 12"" Ground Stakes (Box of 30)",,5,STAKES,,121.1,119,11.7
KITDOGDIG250,Dig Proofer 250 Feet Kit,Dig Proofer Instructions,,1,INS-DIGP,,121.1,119,0
KITDOGDIG350,Dig Proofer 350 Feet Kit,"Black Vinyl Coated (Galvanized) 24"" x 100' Welded Wire 1.7 x 1.7 (1.6mm/2.0mm)",,3,WELDEDWIRE2X100,,169.5,175,25
KITDOGDIG350,Dig Proofer 350 Feet Kit,"Black Vinyl Coated Welded Wire (Galvanized) 1.6mm/2.00mm, 24"" x 50' Long",,1,WELDEDWIRE24X50-1.7X1.7,,169.5,175,12.6
KITDOGDIG350,Dig Proofer 350 Feet Kit,"Galvanized 12"" Ground Stakes (Box of 30)",,7,STAKES,,169.5,175,11.7
KITDOGDIG350,Dig Proofer 350 Feet Kit,Dig Proofer Instructions,,1,INS-DIGP,,169.5,175,0
KITDOGDIG300,Dig Proofer 300 Feet Kit,"Black Vinyl Coated (Galvanized) 24"" x 100' Welded Wire 1.7 x 1.7 (1.6mm/2.0mm)",,3,WELDEDWIRE2X100,,145.2,168,25
KITDOGDIG300,Dig Proofer 300 Feet Kit,"Galvanized 12"" Ground Stakes (Box of 30)",,6,STAKES,,145.2,168,11.7
KITDOGDIG300,Dig Proofer 300 Feet Kit,Dig Proofer Instructions,,1,INS-DIGP,,145.2,168,0
KITDOGDIG400,Dig Proofer 400 Feet Kit,"Black Vinyl Coated (Galvanized) 24"" x 100' Welded Wire 1.7 x 1.7 (1.6mm/2.0mm)",,4,WELDEDWIRE2X100,,193.6,224,25
KITDOGDIG400,Dig Proofer 400 Feet Kit,"Galvanized 12"" Ground Stakes (Box of 30)",,8,STAKES,,193.6,224,11.7
KITDOGDIG400,Dig Proofer 400 Feet Kit,Dig Proofer Instructions,,1,INS-DIGP,,193.6,224,0
KITDOGDIG200,Dig Proofer 200 Feet Kit,"Black Vinyl Coated (Galvanized) 24"" x 100' Welded Wire 1.7 x 1.7 (1.6mm/2.0mm)",,2,WELDEDWIRE2X100,,96.8,112,25
KITDOGDIG200,Dig Proofer 200 Feet Kit,"Galvanized 12"" Ground Stakes (Box of 30)",,4,STAKES,,96.8,112,11.7
KITDOGDIG200,Dig Proofer 200 Feet Kit,Dig Proofer Instructions,,1,INS-DIGP,,96.8,112,0
KITDOGDIG200XL,"Dig Proofer XL 200 Feet Kit - 42"" Tall","Galvanized 12"" Ground Stakes (Box of 30)",,8,STAKES,,177.6,56,11.7
KITDOGDIG200XL,"Dig Proofer XL 200 Feet Kit - 42"" Tall",Dig Proofer Instructions,,1,INS-DIGP,,177.6,56,0
KITDOGDIG200XL,"Dig Proofer XL 200 Feet Kit - 42"" Tall","Black Vinyl Coated Welded Wire (Galvanized) 42"" x 100' Long - 1.7 X 1.7 square (1.6/2.0mm)",,2,WELDEDWIRE42X100,,177.6,56,42
KITDOGDIG300XL,"Dig Proofer XL 300 Feet Kit - 42"" Tall","Galvanized 12"" Ground Stakes (Box of 30)",,12,STAKES,,266.4,84,11.7
KITDOGDIG300XL,"Dig Proofer XL 300 Feet Kit - 42"" Tall",Dig Proofer Instructions,,1,INS-DIGP,,266.4,84,0
KITDOGDIG300XL,"Dig Proofer XL 300 Feet Kit - 42"" Tall","Black Vinyl Coated Welded Wire (Galvanized) 42"" x 100' Long - 1.7 X 1.7 square (1.6/2.0mm)",,3,WELDEDWIRE42X100,,266.4,84,42
KITDOGDIG400XL,"Dig Proofer XL 400 Feet Kit - 42"" Tall","Galvanized 12"" Ground Stakes (Box of 30)",,16,STAKES,,355.2,112,11.7
KITDOGDIG400XL,"Dig Proofer XL 400 Feet Kit - 42"" Tall",Dig Proofer Instructions,,1,INS-DIGP,,355.2,112,0
KITDOGDIG400XL,"Dig Proofer XL 400 Feet Kit - 42"" Tall","Black Vinyl Coated Welded Wire (Galvanized) 42"" x 100' Long - 1.7 X 1.7 square (1.6/2.0mm)",,4,WELDEDWIRE42X100,,355.2,112,42
KITDOGDIG350XL,"Dig Proofer XL 350 Feet Kit - 42"" Tall","Galvanized 12"" Ground Stakes (Box of 30)",,14,STAKES,,310.8,98,11.7
KITDOGDIG350XL,"Dig Proofer XL 350 Feet Kit - 42"" Tall",Dig Proofer Instructions,,1,INS-DIGP,,310.8,98,0
KITDOGDIG350XL,"Dig Proofer XL 350 Feet Kit - 42"" Tall","Black Vinyl Coated Welded Wire (Galvanized) 42"" x 100' Long - 1.7 X 1.7 square (1.6/2.0mm)",,3,WELDEDWIRE42X100,,310.8,98,42
KITDOGDIG350XL,"Dig Proofer XL 350 Feet Kit - 42"" Tall","Black Vinyl Coated Welded Wire (Galvanized) 1.6mm/2.00mm, 40"" x 50' Long",,1,WELDEDWIRE42X50-1.7X1.7,,310.8,98,21
KITDOGDIG250XL,"Dig Proofer XL 250 Feet Kit - 42"" Tall","Galvanized 12"" Ground Stakes (Box of 30)",,10,STAKES,,222,70,11.7
KITDOGDIG250XL,"Dig Proofer XL 250 Feet Kit - 42"" Tall",Dig Proofer Instructions,,1,INS-DIGP,,222,70,0
KITDOGDIG250XL,"Dig Proofer XL 250 Feet Kit - 42"" Tall","Black Vinyl Coated Welded Wire (Galvanized) 42"" x 100' Long - 1.7 X 1.7 square (1.6/2.0mm)",,2,WELDEDWIRE42X100,,222,70,42
KITDOGDIG250XL,"Dig Proofer XL 250 Feet Kit - 42"" Tall","Black Vinyl Coated Welded Wire (Galvanized) 1.6mm/2.00mm, 40"" x 50' Long",,1,WELDEDWIRE42X50-1.7X1.7,,222,70,21
KITDOGDIG150XL,"Dig Proofer XL 150 Feet Kit - 42"" Tall","Galvanized 12"" Ground Stakes (Box of 30)",,6,STAKES,,133.2,42,11.7
KITDOGDIG150XL,"Dig Proofer XL 150 Feet Kit - 42"" Tall",Dig Proofer Instructions,,1,INS-DIGP,,133.2,42,0
KITDOGDIG150XL,"Dig Proofer XL 150 Feet Kit - 42"" Tall","Black Vinyl Coated Welded Wire (Galvanized) 42"" x 100' Long - 1.7 X 1.7 square (1.6/2.0mm)",,1,WELDEDWIRE42X100,,133.2,42,42
KITDOGDIG150XL,"Dig Proofer XL 150 Feet Kit - 42"" Tall","Black Vinyl Coated Welded Wire (Galvanized) 1.6mm/2.00mm, 40"" x 50' Long",,1,WELDEDWIRE42X50-1.7X1.7,,133.2,42,21
KIT-FREESTANDING-150,Free-Standing Cat Fence Enclosure System (150 Feet),"86"" Post",,13,POST86,,372.13,283.7,5.76
KIT-FREESTANDING-150,Free-Standing Cat Fence Enclosure System (150 Feet),Post Cap for 1 3/8in Post,,13,POSTCAP,,372.13,283.7,0.15
KIT-FREESTANDING-150,Free-Standing Cat Fence Enclosure System (150 Feet),Spring-Loaded Houdini Cat Fence Arm,,13,ARM,,372.13,283.7,2.85
KIT-FREESTANDING-150,Free-Standing Cat Fence Enclosure System (150 Feet),"Free-Standing System Arm Mounting for 1 3/8"" Post",,13,ARMMOUNTING138,,372.13,283.7,1.7
